year,value,indicador_nombre,country,codigo_indicador,fuente,area,tipo,grupo_edad,country_name,unit,indicator_id,pais_nombre
2001,97.0407280314548,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2001,90.916644133625,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2001,69.4804755606325,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2012,97.5532384403785,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2012,99.4728563737547,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2012,99.0694988665126,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2012,97.5215537615095,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2012,88.6164649522804,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2024,98.0766643087904,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2024,99.5059313788122,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2024,99.4035969300544,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2024,98.3359453040023,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2024,91.8600999890626,Tasa Alfabetismo por Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2001,80.6543829222586,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2001,96.1146193328146,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2001,89.7458150237439,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2001,69.6426504257454,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2001,37.1743558473235,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2012,92.3270993319054,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2012,99.2638861837476,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2012,97.4997450763314,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2012,90.869389124825,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2012,67.3811407453968,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2024,93.6827600298216,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2024,99.545022182822,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2024,98.9884591337935,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2024,94.1465918513286,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2024,72.41125777451,Tasa Alfabetismo por Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2001,12.4030897196982,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2001,2.43467187869715,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2001,7.29491300771095,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2001,21.2739937078797,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2001,32.306119713309,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2012,5.22613910847303,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2012,0.20897019000715,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2012,1.56975379018112,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2012,6.65216463668455,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2012,21.2353242068835,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2024,4.39390427896883,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2024,-0.0390908040098878,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2024,0.415137796260879,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2024,4.18935345267367,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2024,19.4488422145526,Brecha Alfabetismo por Edad H-M,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2001,5047139.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2001,1646950.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2001,1593566.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2001,1232183.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2001,574440.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2012,6812642.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2012,2063748.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2012,2173810.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2012,1710426.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2012,864658.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2024,8161370.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2024,2006749.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2024,2688037.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2024,2265920.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2024,1200664.0,Población Alfabetismo Edad - Total,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2001,2469749.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2001,817945.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2001,775461.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2001,610215.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2001,266128.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2012,3367022.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2012,1042031.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2012,1075442.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2012,846256.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2012,403293.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2024,4050255.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2024,1017470.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2024,1339698.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2024,1126225.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2024,566862.0,Población Alfabetismo Edad - Hombres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2001,2577390.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2001,829005.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2001,818105.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2001,621968.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2001,308312.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2012,3445620.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2012,1021717.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2012,1098368.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2012,864170.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2012,461365.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2024,4111115.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,Total,,,,
2024,989279.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,15 a 24,,,,
2024,1348339.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,25 a 39,,,,
2024,1139695.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,40 a 59,,,,
2024,633802.0,Población Alfabetismo Edad - Mujeres,BOL,INE_ALFABETISMO_EDAD,INE Bolivia,,Educación,60 o más,,,,
2001,80.0623438311769,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,Total,,,,
2001,41.8903169833979,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,4 a 5,,,,
2001,92.8682095860209,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,6 a 11,,,,
2001,80.0017015946749,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,12 a 17,,,,
2001,84.6803820932705,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,Total,,,,
2001,47.0568054311062,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,4 a 5,,,,
2001,95.4294421893939,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,6 a 11,,,,
2001,86.4376557326689,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,12 a 17,,,,
2001,72.8213724634222,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,Total,,,,
2001,34.5867021185546,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,4 a 5,,,,
2001,89.1787406096908,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,6 a 11,,,,
2001,68.4391265741436,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,12 a 17,,,,
2012,87.1084275544713,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,Total,,,,
2012,52.6745906106454,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,4 a 5,,,,
2012,96.498378491474,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,6 a 11,,,,
2012,88.6552229767789,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,12 a 17,,,,
2012,89.3723244286272,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,Total,,,,
2012,56.843085324873,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,4 a 5,,,,
2012,97.2908027070092,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,6 a 11,,,,
2012,91.8338919204966,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,12 a 17,,,,
2012,82.7524415374966,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,Total,,,,
2012,44.4594354969277,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,4 a 5,,,,
2012,95.0252315584705,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,6 a 11,,,,
2012,82.3883255963186,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,12 a 17,,,,
2024,94.2895265175296,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,Total,,,,
2024,84.4378263535082,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,4 a 5,,,,
2024,98.0561230871867,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,6 a 11,,,,
2024,93.3091992680739,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,12 a 17,,,,
2024,96.096142701386,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,Total,,,,
2024,87.3557006271604,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,4 a 5,,,,
2024,98.7565455942549,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,6 a 11,,,,
2024,95.9319297926519,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,12 a 17,,,,
2024,90.3191999171078,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,Total,,,,
2024,78.2476718385258,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,4 a 5,,,,
2024,96.5557080105575,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,6 a 11,,,,
2024,87.323950969583,Tasa Asistencia Escolar - Total,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,12 a 17,,,,
2001,80.7874791098907,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,Total,,,,
2001,41.5097266323588,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,4 a 5,,,,
2001,92.9084505303189,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,6 a 11,,,,
2001,82.1024199691808,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,12 a 17,,,,
2001,85.0784573701505,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,Total,,,,
2001,46.4607994776891,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,4 a 5,,,,
2001,95.3188911569105,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,6 a 11,,,,
2001,88.0879960781692,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,12 a 17,,,,
2001,74.3116648106904,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,Total,,,,
2001,34.4736173549976,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,4 a 5,,,,
2001,89.4966018856459,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,6 a 11,,,,
2001,72.151423940727,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,12 a 17,,,,
2012,86.9225516787289,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,Total,,,,
2012,51.9837450540049,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,4 a 5,,,,
2012,96.2332660800074,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,6 a 11,,,,
2012,88.701485799759,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,12 a 17,,,,
2012,88.9953629578988,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,Total,,,,
2012,56.1754547547778,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,4 a 5,,,,
2012,96.9554079768514,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,6 a 11,,,,
2012,91.5885351191973,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,12 a 17,,,,
2012,83.039459367926,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,Total,,,,
2012,43.7190720479412,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,4 a 5,,,,
2012,94.9013211700323,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,6 a 11,,,,
2012,83.2968923157233,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,12 a 17,,,,
2024,94.0294023247888,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,Total,,,,
2024,84.1880363988143,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,4 a 5,,,,
2024,98.001925854598,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,6 a 11,,,,
2024,92.8338817778908,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,12 a 17,,,,
2024,95.8315724991955,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,Total,,,,
2024,87.1334982591167,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,4 a 5,,,,
2024,98.7081489526153,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,6 a 11,,,,
2024,95.438381554441,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,12 a 17,,,,
2024,90.1509604774331,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,Total,,,,
2024,77.9995187294457,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,4 a 5,,,,
2024,96.5103427226356,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,6 a 11,,,,
2024,87.0751856112099,Tasa Asistencia Escolar - Hombres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,12 a 17,,,,
2001,79.3086348565662,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,Total,,,,
2001,42.2995972074357,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,4 a 5,,,,
2001,92.826050398427,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,6 a 11,,,,
2001,77.8644621430758,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,12 a 17,,,,
2001,84.279040464215,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,Total,,,,
2001,47.7006523984248,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,4 a 5,,,,
2001,95.5435678103664,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,6 a 11,,,,
2001,84.8509275352228,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,12 a 17,,,,
2001,71.1964698003639,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,Total,,,,
2001,34.707534699273,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,4 a 5,,,,
2001,88.8385750591465,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,6 a 11,,,,
2001,64.2579225168464,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,12 a 17,,,,
2012,87.3005327062303,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,Total,,,,
2012,53.3925348885208,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,4 a 5,,,,
2012,96.7736267785225,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,6 a 11,,,,
2012,88.6076821443498,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,12 a 17,,,,
2012,89.7547130238289,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,Total,,,,
2012,57.5371211093647,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,4 a 5,,,,
2012,97.6370661218639,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,6 a 11,,,,
2012,92.0771994242908,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,12 a 17,,,,
2012,82.4449495370757,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,Total,,,,
2012,45.2283657624242,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,4 a 5,,,,
2012,95.1552326037499,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,6 a 11,,,,
2012,81.3866271664575,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,12 a 17,,,,
2024,94.5603252823383,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,Total,,,,
2024,84.6986565543617,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,4 a 5,,,,
2024,98.1125709430335,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,6 a 11,,,,
2024,93.8033309635161,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Total,Educación,12 a 17,,,,
2024,96.3678974783758,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,Total,,,,
2024,87.5862560706052,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,4 a 5,,,,
2024,98.8064895155459,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,6 a 11,,,,
2024,96.4349740272559,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Urbana,Educación,12 a 17,,,,
2024,90.4995895837015,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,Total,,,,
2024,78.5103059526639,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,4 a 5,,,,
2024,96.6038996448169,Tasa Asistencia Escolar - Mujeres,BOL,INE_ASISTENCIA,INE Bolivia,Rural,Educación,6 a 11,,,,
