year,value,indicator_id,country,unit,indicador_nombre,country_name,codigo_indicador
1996,17.0499092960488,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
1997,16.6254155772893,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
1998,16.9243354286347,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
1999,17.8181315090752,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2000,18.4212887077482,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2001,18.2439858212758,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2002,17.6134329055327,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2003,17.7708378805601,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2004,17.3833715752298,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2005,18.0201336794962,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2006,17.0776767262438,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2007,18.1434002111455,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2008,17.8236305892688,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2009,18.4835822470063,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2010,17.8223398948007,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2011,17.6278849212839,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2012,17.9177884982323,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2013,18.9583513319003,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2014,20.5114219115948,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2015,20.5675823700928,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2016,19.1880269352898,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2017,20.1502784685185,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2018,19.8892517491084,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2019,20.6619118591877,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2020,26.9065402747666,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
2021,22.846765924466,GC.XPN.TOTL.GD.ZS,PER,,Gasto público (% PIB),Peru,GC.XPN.TOTL.GD.ZS
1960,20.2107117701269,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1961,20.8080128217091,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1962,19.9663002619313,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1963,18.4470755601073,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1964,18.512720160744,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1965,15.6706568893996,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1966,15.5631265094855,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1967,15.4237640292426,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1968,18.1087568279364,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1969,17.4651066535654,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1970,17.4179498582572,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1971,13.8397540584195,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1972,13.7498876167536,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1973,13.3257085992292,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1974,14.1143064884239,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1975,10.5626215935701,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1976,11.72908337768,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1977,15.4747805945055,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1978,20.1828888617999,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1979,27.005023253703,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1980,25.5205221140736,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1981,18.561803025361,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1982,18.8184767340648,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1983,21.7352180455136,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1984,21.8165055057893,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1985,26.1450554489082,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1986,16.442611490561,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1987,12.6654214090224,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1988,15.0994904239533,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1989,11.3296364132411,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1990,15.697191461944,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1991,12.2023866654061,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1992,12.51350576868,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1993,12.4506751041035,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1994,12.771482770164,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1995,12.5998852514905,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1996,13.3165199179977,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1997,14.4772602562861,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1998,13.7029018488677,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1999,15.3968880071118,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2000,16.7683737208169,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2001,16.6013795219337,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2002,17.2748078529874,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2003,19.0146669472489,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2004,22.91223375085,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2005,26.8487611117093,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2006,30.536636453521,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2007,31.5221165305465,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2008,29.7276302098838,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2009,26.4420527390278,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2010,27.8261641521747,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2011,30.5027597563889,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2012,27.4496143710972,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2013,24.8082994208508,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2014,22.6069703758151,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2015,21.2873252858958,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2016,22.6003137409908,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2017,24.7198719746973,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2018,25.1921846722472,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2019,24.0390874349068,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2020,23.0114431429931,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2021,29.2358595939113,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2022,28.8318607701975,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2023,27.1353058241207,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
2024,28.5375908830267,NE.EXP.GNFS.ZS,PER,,Exportaciones (% PIB),Peru,NE.EXP.GNFS.ZS
1973,3.39172005653381,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
1996,3.11879992485046,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
1998,3.27817988395691,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
1999,3.44133996963501,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2000,3.22802996635437,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2001,3.03712010383606,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2002,2.82056999206543,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2003,2.93779993057251,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2004,2.95787000656128,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2005,2.83903002738953,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2006,2.65281009674072,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2007,2.62940001487732,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2008,2.8677499294281,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2009,3.13994002342224,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2010,2.86730003356934,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2011,2.6635000705719,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2012,2.92276000976562,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2013,3.29729008674622,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2014,3.69599008560181,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2015,3.96933007240295,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2016,3.81316995620728,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2017,3.93130993843079,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2018,3.71392011642456,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2019,3.822429895401,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2020,4.25937986373901,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2021,3.92721009254456,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2022,3.83315992355347,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2023,4.23516988754272,SE.XPD.TOTL.GD.ZS,PER,,Gasto en educación (% PIB),Peru,SE.XPD.TOTL.GD.ZS
2000,4.41482639,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2001,4.72161007,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2002,4.93902588,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2003,4.58703804,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2004,4.42972279,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2005,4.66598511,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2006,4.409585,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2007,4.42611313,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2008,4.53154564,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2009,4.96264839,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2010,4.71338701,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2011,4.53380108,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2012,4.7344017,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2013,4.72346115,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2014,4.93103409,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2015,4.92147398,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2016,4.91142178,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2017,4.82783127,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2018,5.09981441,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2019,5.1381588,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2020,6.36273861,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2021,6.67921352,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
2022,6.0930872,SH.XPD.CHEX.GD.ZS,PER,,Gasto en salud (% PIB),Peru,SH.XPD.CHEX.GD.ZS
1990,1.19,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1990,1.2,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1995,12.4,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1995,12.4,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1997,10.55,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1997,10.6,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1999,10.2,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1999,10.21,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2001,8.94,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2001,8.9,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2002,13.2,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2002,13.24,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2003,8.3,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2003,8.3,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2004,5.7,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2004,5.71,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2005,6.07,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2005,6.1,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2006,7.9,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2006,7.95,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2007,7.84,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2007,7.8,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2008,4.3,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2008,4.32,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2009,5.77,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2009,5.8,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2010,5.5,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2010,5.46,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2011,5.05,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2011,5.0,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2012,3.3,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2012,3.33,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2013,1.8,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2013,1.79,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2014,2.41,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2014,2.4,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2015,1.9,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2015,1.89,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2016,1.69,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2016,1.7,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2017,1.0,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2017,0.98,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2018,1.41,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2018,1.4,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2019,1.01,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2019,1.0,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2020,0.8,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2020,0.81,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2021,0.69,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2021,0.7,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2022,1.33,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
2022,1.3,WB_PIP_HEADCOUNT_IPL,PRY,PT,Pobreza Extrema ($2.15/día),,WB_PIP_HEADCOUNT_IPL
1990,4.66,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
1990,4.7,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
1995,23.5,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
1995,23.5,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
1997,20.36,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
1997,20.4,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
1999,20.4,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
1999,20.37,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
2001,18.43,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
2001,18.4,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
2002,27.2,WB_PIP_HEADCOUNT_LMIC,PRY,PT,Pobreza Moderada ($3.65/día),,WB_PIP_HEADCOUNT_LMIC
